Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC,BTC-USD,^GSPC
Date,,,,,,,,,,
2015-10-26,285.29998779296875,2071.179931640625,285.29998779296875,2075.139892578125,280.510009765625,2066.530029296875,283.62799072265625,2075.080078125,32108800.0,3385800000.0
2015-10-27,293.7879943847656,2065.889892578125,296.2120056152344,2070.3701171875,285.00799560546875,2058.840087890625,285.1809997558594,2068.75,46331800.0,4216880000.0
2015-10-28,304.6180114746094,2090.35009765625,306.33099365234375,2090.35009765625,293.7030029296875,2063.110107421875,293.7030029296875,2066.47998046875,50808100.0,4698110000.0
2015-10-29,313.8550109863281,2089.409912109375,318.1700134277344,2092.52001953125,301.822998046875,2082.6298828125,304.3240051269531,2088.35009765625,64495900.0,4008940000.0
2015-10-30,328.0150146484375,2079.360107421875,334.16900634765625,2094.320068359375,313.94000244140625,2079.340087890625,313.9429931640625,2090.0,78305000.0,4256200000.0
2015-10-31,314.1659851074219,,332.7770080566406,,309.2510070800781,,328.5119934082031,,48598100.0,
2015-11-01,325.4309997558594,,327.47198486328125,,311.8810119628906,,315.0050048828125,,37001100.0,
2015-11-02,361.1889953613281,2104.050048828125,365.3599853515625,2106.199951171875,323.2090148925781,2080.760009765625,325.9419860839844,2080.760009765625,101918000.0,3760020000.0
2015-11-03,403.4169921875,2109.7900390625,417.8999938964844,2116.47998046875,357.6470031738281,2097.510009765625,361.87298583984375,2102.6298828125,206162000.0,4272060000.0
2015-11-04,411.56298828125,2102.31005859375,495.56201171875,2114.590087890625,380.5480041503906,2096.97998046875,403.66400146484375,2110.60009765625,263900000.0,4078870000.0
2015-11-05,386.35400390625,2099.929931640625,447.5610046386719,2108.780029296875,374.58099365234375,2090.409912109375,408.0769958496094,2101.679931640625,151824992.0,4051890000.0
2015-11-06,374.4700012207031,2099.199951171875,395.83599853515625,2101.909912109375,354.0249938964844,2083.739990234375,388.0469970703125,2098.60009765625,122687000.0,4369020000.0
2015-11-07,386.48199462890625,,390.58599853515625,,372.4330139160156,,374.2690124511719,,56625100.0,
2015-11-08,373.3680114746094,,389.8949890136719,,368.70001220703125,,384.27801513671875,,51817600.0,
2015-11-09,380.2569885253906,2078.580078125,385.27801513671875,2096.56005859375,362.8949890136719,2068.239990234375,374.3240051269531,2096.56005859375,68224400.0,3882350000.0
2015-11-10,336.8190002441406,2081.719970703125,381.3869934082031,2083.669921875,329.1080017089844,2069.909912109375,379.9840087890625,2077.18994140625,95797904.0,3821440000.0
2015-11-11,311.0840148925781,2075.0,340.5849914550781,2086.93994140625,300.99700927734375,2074.85009765625,339.82000732421875,2083.409912109375,107070000.0,3692410000.0
2015-11-12,338.1520080566406,2045.969970703125,345.08099365234375,2072.2900390625,313.3559875488281,2045.6600341796875,314.0790100097656,2072.2900390625,78477800.0,4016370000.0
2015-11-13,336.75299072265625,2023.0400390625,340.91400146484375,2044.6400146484375,326.07501220703125,2022.02001953125,338.49798583984375,2044.6400146484375,52003000.0,4278750000.0
2015-11-14,332.906005859375,,338.1809997558594,,329.9700012207031,,336.6239929199219,,38612000.0,
2015-11-15,320.1659851074219,,334.6619873046875,,317.489990234375,,333.0509948730469,,44213100.0,
2015-11-16,330.7510070800781,2053.18994140625,331.6260070800781,2053.219970703125,315.9049987792969,2019.3900146484375,319.7349853515625,2022.0799560546875,47980100.0,3741240000.0
2015-11-17,335.093994140625,2050.43994140625,338.3500061035156,2066.68994140625,329.614013671875,2045.9000244140625,330.36199951171875,2053.669921875,51001600.0,4427350000.0
2015-11-18,334.5899963378906,2083.580078125,336.531005859375,2085.31005859375,330.6400146484375,2051.989990234375,334.5929870605469,2051.989990234375,43783800.0,3926390000.0
2015-11-19,326.14898681640625,2081.239990234375,335.3340148925781,2086.739990234375,325.27301025390625,2078.760009765625,334.6789855957031,2083.699951171875,45011100.0,3628110000.0
2015-11-20,322.0220031738281,2089.169921875,326.4729919433594,2097.06005859375,312.2170104980469,2082.820068359375,326.4110107421875,2082.820068359375,53152900.0,3929600000.0
2015-11-21,326.927001953125,,328.15899658203125,,319.5950012207031,,322.0920104980469,,28200500.0,
2015-11-22,324.5360107421875,,327.010009765625,,321.2590026855469,,326.9750061035156,,23439400.0,
2015-11-23,323.0459899902344,2086.590087890625,325.1180114746094,2095.610107421875,321.2900085449219,2081.389892578125,324.3500061035156,2089.409912109375,27478900.0,3587980000.0
2015-11-24,320.0459899902344,2089.139892578125,323.0580139160156,2094.1201171875,318.1180114746094,2070.2900390625,323.0140075683594,2084.419921875,29362600.0,3884930000.0
2015-11-25,328.20599365234375,2088.8701171875,329.1340026855469,2093.0,316.7699890136719,2086.300048828125,320.0450134277344,2089.300048828125,41666900.0,2852940000.0
2015-11-26,352.6839904785156,,366.7569885253906,,328.22900390625,,328.3030090332031,,106105000.0,
2015-11-27,358.0419921875,2090.110107421875,363.5889892578125,2093.2900390625,347.8699951171875,2084.1298828125,351.8609924316406,2088.820068359375,55179100.0,1466840000.0
2015-11-28,357.3810119628906,,359.5360107421875,,352.1719970703125,,357.1409912109375,,36816600.0,
2015-11-29,371.29400634765625,,371.9389953613281,,355.6659851074219,,357.47198486328125,,40409300.0,
2015-11-30,377.3210144042969,2080.409912109375,382.3630065917969,2093.81005859375,370.38299560546875,2080.409912109375,371.43701171875,2090.949951171875,71701600.0,4275030000.0
2015-12-01,362.4880065917969,2102.6298828125,378.9309997558594,2103.3701171875,356.56298828125,2082.929931640625,377.41400146484375,2082.929931640625,60452200.0,3712120000.0
2015-12-02,359.18701171875,2079.510009765625,362.23199462890625,2104.27001953125,349.4649963378906,2077.110107421875,361.8450012207031,2101.7099609375,54160500.0,3950640000.0
2015-12-03,361.0459899902344,2049.6201171875,370.2749938964844,2085.0,357.4119873046875,2042.3499755859375,359.33099365234375,2080.7099609375,50714900.0,4306490000.0
2015-12-04,363.1830139160156,2091.68994140625,363.5159912109375,2093.840087890625,355.7569885253906,2051.239990234375,361.2619934082031,2051.239990234375,35784100.0,4214910000.0
2015-12-05,388.9490051269531,,389.7850036621094,,363.22900390625,,363.72100830078125,,66282200.0,
2015-12-06,388.7829895019531,,402.8089904785156,,387.0889892578125,,389.55499267578125,,77762000.0,
2015-12-07,395.5360107421875,2077.070068359375,399.968994140625,2090.419921875,385.4110107421875,2066.780029296875,389.9779968261719,2090.419921875,63455800.0,4043820000.0
2015-12-08,415.56298828125,2063.590087890625,415.56298828125,2073.85009765625,389.95001220703125,2052.320068359375,395.7539978027344,2073.389892578125,57801400.0,4173570000.0
2015-12-09,417.56298828125,2047.6199951171875,423.1199951171875,2080.330078125,406.2909851074219,2036.530029296875,414.4410095214844,2061.169921875,90917200.0,4385250000.0
2015-12-10,415.47900390625,2052.22998046875,419.5090026855469,2067.64990234375,411.5480041503906,2045.6700439453125,417.9880065917969,2047.9300537109375,52138900.0,3715150000.0
2015-12-11,451.93798828125,2012.3699951171875,451.93798828125,2047.27001953125,415.281005859375,2008.800048828125,415.281005859375,2047.27001953125,110944000.0,4301060000.0
2015-12-12,434.99700927734375,,469.1029968261719,,410.7409973144531,,452.3349914550781,,131969000.0,
2015-12-13,433.7550048828125,,441.67999267578125,,426.26800537109375,,431.6600036621094,,55050600.0,
2015-12-14,444.1820068359375,2021.93994140625,447.1419982910156,2022.9200439453125,430.45599365234375,1993.260009765625,433.2720031738281,2013.3699951171875,130496000.0,4612440000.0
2015-12-15,465.3210144042969,2043.4100341796875,465.3210144042969,2053.8701171875,443.87799072265625,2025.550048828125,443.87799072265625,2025.550048828125,83121104.0,4353540000.0
2015-12-16,454.9339904785156,2073.070068359375,465.2080078125,2076.719970703125,443.85101318359375,2042.4300537109375,465.2080078125,2046.5,107944000.0,4635450000.0
2015-12-17,456.0780029296875,2041.8900146484375,457.8599853515625,2076.3701171875,448.8580017089844,2041.6600341796875,454.7770080566406,2073.760009765625,47978400.0,4327390000.0
2015-12-18,463.6159973144531,2005.550048828125,465.177001953125,2040.81005859375,454.94000244140625,2005.3299560546875,455.84698486328125,2040.81005859375,60220100.0,6683070000.0
2015-12-19,462.3219909667969,,465.58099365234375,,456.7650146484375,,463.552001953125,,47892700.0,
2015-12-20,442.68499755859375,,462.6449890136719,,434.3380126953125,,462.2340087890625,,75409400.0,
2015-12-21,438.6390075683594,2021.1500244140625,444.72900390625,2022.9000244140625,427.31201171875,2005.9300537109375,442.8380126953125,2010.27001953125,77639696.0,3760280000.0
2015-12-22,436.5719909667969,2038.969970703125,443.68798828125,2042.739990234375,435.5159912109375,2020.489990234375,437.4360046386719,2023.1500244140625,50840400.0,3520860000.0
2015-12-23,442.4010009765625,2064.2900390625,444.52899169921875,2064.72998046875,436.6189880371094,2042.199951171875,436.7200012207031,2042.199951171875,47161400.0,3484090000.0
2015-12-24,454.9849853515625,2060.989990234375,458.45599365234375,2067.360107421875,443.0769958496094,2058.72998046875,443.09100341796875,2063.52001953125,57157200.0,1411860000.0
2015-12-25,455.65301513671875,,458.30499267578125,,452.07501220703125,,454.8550109863281,,39078500.0,
2015-12-26,417.27398681640625,,457.489013671875,,405.760009765625,,455.7560119628906,,116166000.0,
2015-12-27,422.822998046875,,424.0069885253906,,408.88299560546875,,416.5140075683594,,53591200.0,
2015-12-28,422.27899169921875,2056.5,429.7690124511719,2057.77001953125,418.4809875488281,2044.199951171875,423.3429870605469,2057.77001953125,49638600.0,2492510000.0
2015-12-29,432.9830017089844,2078.360107421875,432.9830017089844,2081.56005859375,420.62701416015625,2060.5400390625,422.0979919433594,2060.5400390625,51596500.0,2542000000.0
2015-12-30,426.6199951171875,2063.360107421875,434.3869934082031,2077.340087890625,422.0840148925781,2061.969970703125,433.29998779296875,2077.340087890625,46889400.0,2367430000.0
2015-12-31,430.5669860839844,2043.93994140625,432.9209899902344,2062.5400390625,418.7349853515625,2043.6199951171875,425.875,2060.590087890625,45996600.0,2655330000.0
2016-01-01,434.3340148925781,,436.2460021972656,,427.5150146484375,,430.72100830078125,,36278900.0,
2016-01-02,433.43798828125,,436.06201171875,,431.8699951171875,,434.62200927734375,,30096600.0,
2016-01-03,430.010986328125,,433.7430114746094,,424.70599365234375,,433.5780029296875,,39633800.0,
2016-01-04,433.09100341796875,2012.6600341796875,434.5169982910156,2038.199951171875,429.0840148925781,1989.6800537109375,430.0610046386719,2038.199951171875,38477500.0,4304880000.0
2016-01-05,431.9599914550781,2016.7099609375,434.1820068359375,2021.93994140625,429.6759948730469,2004.1700439453125,433.0690002441406,2013.780029296875,34522600.0,3706620000.0
2016-01-06,429.1050109863281,1990.260009765625,431.8559875488281,2011.7099609375,426.34100341796875,1979.050048828125,431.8559875488281,2011.7099609375,34042500.0,4336660000.0
2016-01-07,458.0480041503906,1943.0899658203125,458.7659912109375,1985.3199462890625,429.0769958496094,1938.8299560546875,430.010986328125,1985.3199462890625,87562200.0,5076590000.0
2016-01-08,453.2300109863281,1922.030029296875,462.9339904785156,1960.4000244140625,447.93798828125,1918.4599609375,457.5379943847656,1945.969970703125,56993000.0,4664940000.0
2016-01-09,447.6109924316406,,454.6400146484375,,446.8890075683594,,453.38299560546875,,32278000.0,
2016-01-10,447.9909973144531,,448.3089904785156,,440.35101318359375,,448.2380065917969,,35995900.0,
2016-01-11,448.4280090332031,1923.6700439453125,450.6619873046875,1935.6500244140625,443.8550109863281,1901.0999755859375,448.697998046875,1926.1199951171875,40450000.0,4607290000.0
2016-01-12,435.69000244140625,1938.6800537109375,448.1820068359375,1947.3800048828125,435.69000244140625,1914.3499755859375,448.1820068359375,1927.8299560546875,115607000.0,4887260000.0
2016-01-13,432.3710021972656,1890.280029296875,435.1860046386719,1950.3299560546875,424.4429931640625,1886.4100341796875,434.6650085449219,1940.3399658203125,173888000.0,5087030000.0
2016-01-14,430.3059997558594,1921.8399658203125,433.3240051269531,1934.469970703125,427.8450012207031,1878.9300537109375,432.2879943847656,1891.6800537109375,43945500.0,5241110000.0
2016-01-15,364.33099365234375,1880.3299560546875,430.2550048828125,1916.6800537109375,364.33099365234375,1857.8299560546875,430.2550048828125,1916.6800537109375,153351008.0,5468460000.0
2016-01-16,387.5360107421875,,390.5570068359375,,354.91400146484375,,365.072998046875,,120352000.0,
2016-01-17,382.29901123046875,,390.9649963378906,,380.0920104980469,,387.1520080566406,,45319600.0,
2016-01-18,387.1679992675781,,388.10400390625,,376.6650085449219,,381.7330017089844,,54403900.0,
2016-01-19,380.14898681640625,1881.3299560546875,387.7300109863281,1901.43994140625,378.97198486328125,1864.5999755859375,387.0260009765625,1888.6600341796875,46819800.0,4928350000.0
2016-01-20,420.2300109863281,1859.3299560546875,425.2669982910156,1876.1800537109375,376.5989990234375,1812.2900390625,379.739990234375,1876.1800537109375,121720000.0,6416070000.0
2016-01-21,410.2619934082031,1868.989990234375,422.87701416015625,1889.8499755859375,406.29998779296875,1848.97998046875,419.6319885253906,1861.4599609375,68338000.0,5078810000.0
2016-01-22,382.49200439453125,1906.9000244140625,410.4100036621094,1908.8499755859375,375.2820129394531,1877.4000244140625,409.7510070800781,1877.4000244140625,91546600.0,4901760000.0
2016-01-23,387.4909973144531,,394.5429992675781,,381.9809875488281,,382.4339904785156,,56247400.0,
2016-01-24,402.97100830078125,,405.4849853515625,,387.510009765625,,388.10198974609375,,54824800.0,
2016-01-25,391.72601318359375,1877.0799560546875,402.3169860839844,1906.280029296875,388.5539855957031,1875.969970703125,402.3169860839844,1906.280029296875,59062400.0,4401380000.0
2016-01-26,392.15301513671875,1903.6300048828125,397.7659912109375,1906.72998046875,390.57501220703125,1878.7900390625,392.00201416015625,1878.7900390625,58147000.0,4357940000.0
2016-01-27,394.97198486328125,1882.949951171875,396.8429870605469,1916.989990234375,391.7820129394531,1872.699951171875,392.4440002441406,1902.52001953125,47424400.0,4754040000.0
2016-01-28,380.28900146484375,1893.3599853515625,395.50201416015625,1902.9599609375,379.7349853515625,1873.6500244140625,395.14599609375,1885.219970703125,59247900.0,4693010000.0
2016-01-29,379.4739990234375,1940.239990234375,384.3789978027344,1940.239990234375,365.4519958496094,1894.0,380.1080017089844,1894.0,86125296.0,5497570000.0
2016-01-30,378.2550048828125,,380.9169921875,,376.4909973144531,,378.864990234375,,30284400.0,
2016-01-31,368.7669982910156,,380.34698486328125,,367.8349914550781,,378.2929992675781,,37894300.0,
2016-02-01,373.0559997558594,1939.3800048828125,378.0719909667969,1947.199951171875,367.9570007324219,1920.300048828125,369.3500061035156,1936.93994140625,51656700.0,4322530000.0
2016-02-02,374.447998046875,1903.030029296875,375.88299560546875,1935.260009765625,372.9200134277344,1897.2900390625,372.9200134277344,1935.260009765625,40378700.0,4463190000.0
2016-02-03,369.9490051269531,1912.530029296875,374.95001220703125,1918.010009765625,368.0450134277344,1872.22998046875,374.64599609375,1907.0699462890625,45933400.0,5172950000.0
2016-02-04,389.593994140625,1915.449951171875,391.6080017089844,1927.3499755859375,369.9930114746094,1900.52001953125,370.17401123046875,1911.6700439453125,69285504.0,5193320000.0
2016-02-05,386.54901123046875,1880.050048828125,391.093994140625,1913.0699462890625,385.5719909667969,1872.6500244140625,388.89801025390625,1913.0699462890625,43825000.0,4929940000.0
2016-02-06,376.5220031738281,,386.6310119628906,,372.3869934082031,,386.5889892578125,,49249300.0,
2016-02-07,376.6199951171875,,380.8710021972656,,374.90301513671875,,376.5140075683594,,37076300.0,
2016-02-08,373.4469909667969,1853.43994140625,379.8789978027344,1873.25,373.3340148925781,1828.4599609375,376.7569885253906,1873.25,47671100.0,5636460000.0
2016-02-09,376.02899169921875,1852.2099609375,377.2460021972656,1868.25,372.89801025390625,1834.93994140625,373.4230041503906,1848.4599609375,55318500.0,5183220000.0
2016-02-10,381.64898681640625,1851.8599853515625,385.4830017089844,1881.5999755859375,375.7829895019531,1850.3199462890625,376.14599609375,1857.0999755859375,85130896.0,4471170000.0
2016-02-11,379.65399169921875,1829.0799560546875,383.1300048828125,1847.0,376.39898681640625,1810.0999755859375,382.114013671875,1847.0,74375600.0,5500800000.0
2016-02-12,384.26300048828125,1864.780029296875,384.9540100097656,1864.780029296875,379.6000061035156,1833.4000244140625,379.6860046386719,1833.4000244140625,67042800.0,4696920000.0
2016-02-13,391.8599853515625,,391.8599853515625,,384.6409912109375,,384.6409912109375,,61911700.0,
2016-02-14,407.2300109863281,,407.2300109863281,,392.9320068359375,,392.9320068359375,,74469800.0,
2016-02-15,400.18499755859375,,410.3810119628906,,397.7489929199219,,407.5679931640625,,74070496.0,
2016-02-16,407.4880065917969,1895.5799560546875,408.94500732421875,1895.77001953125,401.4320068359375,1871.43994140625,401.4320068359375,1871.43994140625,73093104.0,4570670000.0
2016-02-17,416.3219909667969,1926.8199462890625,421.1669921875,1930.6800537109375,406.78399658203125,1898.800048828125,407.656005859375,1898.800048828125,83193600.0,5011540000.0
2016-02-18,422.37298583984375,1917.8299560546875,425.9960021972656,1930.0,415.63800048828125,1915.0899658203125,416.5719909667969,1927.5699462890625,76752600.0,4436490000.0
2016-02-19,420.7850036621094,1917.780029296875,423.10400390625,1918.780029296875,417.60400390625,1902.1700439453125,422.7300109863281,1916.739990234375,55711300.0,4142850000.0
2016-02-20,437.16400146484375,,441.9840087890625,,421.60101318359375,,421.60101318359375,,93992096.0,
2016-02-21,438.7980041503906,,448.0459899902344,,429.0769958496094,,437.77301025390625,,89820704.0,
2016-02-22,437.74798583984375,1945.5,439.0450134277344,1946.699951171875,432.9169921875,1924.43994140625,438.989013671875,1924.43994140625,85385200.0,4054710000.0
2016-02-23,420.7359924316406,1921.27001953125,439.8580017089844,1942.3800048828125,417.8210144042969,1919.43994140625,438.2550048828125,1942.3800048828125,85244896.0,3890650000.0
2016-02-24,424.9549865722656,1929.800048828125,425.54998779296875,1932.0799560546875,413.9070129394531,1891.0,420.95599365234375,1917.56005859375,67743696.0,4317250000.0
2016-02-25,424.54400634765625,1951.699951171875,427.718994140625,1951.8299560546875,420.4150085449219,1925.4100341796875,425.0369873046875,1931.8699951171875,70798000.0,4118210000.0
2016-02-26,432.1520080566406,1948.050048828125,432.1520080566406,1962.9599609375,421.6199951171875,1945.780029296875,424.6289978027344,1954.949951171875,61486000.0,4348510000.0
2016-02-27,432.5190124511719,,434.2309875488281,,428.1029968261719,,432.8389892578125,,41893600.0,
2016-02-28,433.5039978027344,,435.6830139160156,,423.82000732421875,,432.5710144042969,,53033400.0,
2016-02-29,437.6969909667969,1932.22998046875,441.5069885253906,1958.27001953125,431.6929931640625,1931.81005859375,433.43798828125,1947.1300048828125,60694700.0,4588180000.0
2016-03-01,435.12298583984375,1978.3499755859375,439.65301513671875,1978.3499755859375,432.3190002441406,1937.0899658203125,437.9169921875,1937.0899658203125,74895800.0,4819750000.0
2016-03-02,423.989013671875,1986.449951171875,435.9169921875,1986.510009765625,423.989013671875,1968.800048828125,435.1310119628906,1976.5999755859375,74955296.0,4666610000.0
2016-03-03,421.6510009765625,1993.4000244140625,425.37298583984375,1993.68994140625,419.4110107421875,1977.3699951171875,423.9119873046875,1985.5999755859375,100484000.0,5081700000.0
2016-03-04,410.9389953613281,1999.989990234375,425.1780090332031,2009.1300048828125,410.9389953613281,1986.77001953125,421.83599853515625,1994.010009765625,90856096.0,6049930000.0
2016-03-05,400.57000732421875,,411.2569885253906,,394.0350036621094,,410.781005859375,,135384992.0,
2016-03-06,407.7070007324219,,411.9070129394531,,395.77801513671875,,400.5249938964844,,91212496.0,
2016-03-07,414.3210144042969,2001.760009765625,415.9169921875,2006.1199951171875,406.3089904785156,1989.3800048828125,407.7569885253906,1996.1099853515625,85762400.0,4968180000.0
2016-03-08,413.97198486328125,1979.260009765625,416.2430114746094,1996.8800048828125,411.093994140625,1977.4300537109375,414.4649963378906,1996.8800048828125,70311696.0,4641650000.0
2016-03-09,414.8599853515625,1989.260009765625,416.0320129394531,1992.68994140625,411.6059875488281,1979.8399658203125,413.8940124511719,1981.43994140625,70012304.0,4038120000.0
2016-03-10,417.1310119628906,1989.5699462890625,417.5119934082031,2005.0799560546875,413.2510070800781,1969.25,414.7439880371094,1990.969970703125,81022896.0,4376790000.0
2016-03-11,421.69000244140625,2022.18994140625,423.9259948730469,2022.3699951171875,417.01300048828125,1994.7099609375,417.2380065917969,1994.7099609375,73969696.0,4078620000.0
2016-03-12,411.6239929199219,,421.7950134277344,,410.093994140625,,421.6050109863281,,92712896.0,
2016-03-13,414.06500244140625,,416.60400390625,,411.6419982910156,,411.64801025390625,,74322800.0,
2016-03-14,416.43798828125,2019.6400146484375,416.6839904785156,2024.5699462890625,414.20098876953125,2012.050048828125,414.20098876953125,2019.27001953125,95259400.0,3487850000.0
2016-03-15,416.8299865722656,2015.9300537109375,418.1310119628906,2015.93994140625,414.9849853515625,2005.22998046875,416.38800048828125,2015.27001953125,66781700.0,3560280000.0
2016-03-16,417.010986328125,2027.219970703125,417.6860046386719,2032.02001953125,415.9119873046875,2010.0400390625,416.88800048828125,2014.239990234375,65185800.0,4057020000.0
2016-03-17,420.6210021972656,2040.5899658203125,420.99700927734375,2046.239990234375,417.8890075683594,2022.1600341796875,417.8890075683594,2026.9000244140625,83528600.0,4530480000.0
2016-03-18,409.5480041503906,2049.580078125,420.5469970703125,2052.360107421875,406.1369934082031,2041.1600341796875,420.5469970703125,2041.1600341796875,104940000.0,6503140000.0
2016-03-19,410.4440002441406,,410.9840087890625,,407.2300109863281,,409.2650146484375,,58423000.0,
2016-03-20,413.7550048828125,,414.625,,410.4010009765625,,410.4010009765625,,45947900.0,
2016-03-21,413.3070068359375,2051.60009765625,413.4179992675781,2053.909912109375,410.3810119628906,2043.1400146484375,413.4179992675781,2047.8800048828125,61655400.0,3376600000.0
2016-03-22,418.0889892578125,2049.800048828125,418.375,2056.60009765625,412.531005859375,2040.5699462890625,413.1319885253906,2048.639892578125,66813300.0,3418460000.0
2016-03-23,418.0409851074219,2036.7099609375,419.26800537109375,2048.550048828125,417.364013671875,2034.8599853515625,418.1610107421875,2048.550048828125,61444200.0,3639510000.0
2016-03-24,416.3940124511719,2035.93994140625,418.67999267578125,2036.0400390625,415.4859924316406,2022.489990234375,418.42401123046875,2032.47998046875,68346704.0,3407720000.0
2016-03-25,417.177001953125,,418.0799865722656,,415.5580139160156,,416.50799560546875,,52560000.0,
2016-03-26,417.94500732421875,,418.98699951171875,,416.2590026855469,,417.364990234375,,44650400.0,
2016-03-27,426.7650146484375,,428.7969970703125,,417.71099853515625,,418.1400146484375,,71229400.0,
2016-03-28,424.2309875488281,2037.050048828125,426.85699462890625,2042.6700439453125,423.2929992675781,2031.9599609375,426.5480041503906,2037.8900146484375,68522800.0,2809090000.0
2016-03-29,416.5159912109375,2055.010009765625,426.2030029296875,2055.909912109375,412.6809997558594,2028.31005859375,424.3039855957031,2035.75,75411504.0,3822330000.0
2016-03-30,414.8160095214844,2063.949951171875,416.8340148925781,2072.2099609375,412.4960021972656,2058.27001953125,416.8340148925781,2058.27001953125,66034100.0,3590310000.0
2016-03-31,416.72900390625,2059.739990234375,418.3689880371094,2067.919921875,415.2569885253906,2057.4599609375,415.2569885253906,2063.77001953125,60215200.0,3715280000.0
2016-04-01,417.9599914550781,2072.780029296875,418.1730041503906,2075.070068359375,415.83099365234375,2043.97998046875,416.760009765625,2056.6201171875,51235700.0,3749990000.0
2016-04-02,420.87298583984375,,422.08099365234375,,418.4219970703125,,418.4219970703125,,45681200.0,
2016-04-03,420.90399169921875,,421.5799865722656,,419.6969909667969,,421.1730041503906,,38053700.0,
2016-04-04,421.4440002441406,2066.1298828125,422.3429870605469,2074.02001953125,419.60101318359375,2062.570068359375,421.29901123046875,2073.18994140625,50634300.0,3485710000.0
2016-04-05,424.0299987792969,2045.1700439453125,424.2569885253906,2062.5,420.614013671875,2042.56005859375,421.0169982910156,2062.5,60718000.0,4154920000.0
2016-04-06,423.4129943847656,2066.659912109375,424.5270080566406,2067.330078125,422.72900390625,2043.0899658203125,424.28399658203125,2045.56005859375,59091000.0,3750800000.0
2016-04-07,422.7449951171875,2041.9100341796875,423.6570129394531,2063.010009765625,420.51800537109375,2033.800048828125,423.6199951171875,2063.010009765625,57858600.0,3801250000.0
2016-04-08,420.3489990234375,2047.5999755859375,425.3609924316406,2060.6298828125,419.635009765625,2041.68994140625,422.9070129394531,2045.5400390625,63454700.0,3359530000.0
2016-04-09,419.4110107421875,,420.8909912109375,,416.5150146484375,,420.8110046386719,,49792700.0,
2016-04-10,421.5639953613281,,422.43499755859375,,419.2569885253906,,419.5920104980469,,73478600.0,
2016-04-11,422.4830017089844,2041.989990234375,422.739013671875,2062.929931640625,420.5329895019531,2041.8800048828125,421.87200927734375,2050.22998046875,50747500.0,3567840000.0
2016-04-12,425.19000244140625,2061.719970703125,427.2770080566406,2065.050048828125,422.8429870605469,2039.739990234375,422.8429870605469,2043.719970703125,70728800.0,4239740000.0
2016-04-13,423.7340087890625,2082.419921875,426.6579895019531,2083.179931640625,422.9159851074219,2065.919921875,425.6319885253906,2065.919921875,69060400.0,4191830000.0
2016-04-14,424.2820129394531,2082.780029296875,425.3710021972656,2087.840087890625,423.01300048828125,2078.1298828125,423.93499755859375,2082.889892578125,45281000.0,3765870000.0
2016-04-15,429.7130126953125,2080.72998046875,429.9280090332031,2083.219970703125,424.427001953125,2076.31005859375,424.427001953125,2083.10009765625,54801500.0,3701450000.0
2016-04-16,430.5719909667969,,432.625,,428.9840087890625,,429.57501220703125,,39392800.0,
2016-04-17,427.39898681640625,,431.3710021972656,,426.0790100097656,,430.635986328125,,52125900.0,
2016-04-18,428.59100341796875,2094.340087890625,429.27398681640625,2094.659912109375,427.08599853515625,2073.64990234375,427.6109924316406,2078.830078125,55670900.0,3316880000.0
2016-04-19,435.5090026855469,2100.800048828125,436.0199890136719,2104.050048828125,428.10400390625,2091.679931640625,428.7030029296875,2096.050048828125,52810500.0,3896830000.0
2016-04-20,441.3890075683594,2102.39990234375,443.0539855957031,2111.050048828125,434.406005859375,2096.320068359375,435.3240051269531,2101.52001953125,72890096.0,4184880000.0
2016-04-21,449.42498779296875,2091.47998046875,450.5480041503906,2103.780029296875,440.9519958496094,2088.52001953125,441.4159851074219,2102.090087890625,68204704.0,4175290000.0
2016-04-22,445.73699951171875,2091.580078125,449.80999755859375,2094.320068359375,444.1499938964844,2081.199951171875,449.68798828125,2091.489990234375,58804400.0,3790580000.0
2016-04-23,450.2820129394531,,450.2820129394531,,444.33099365234375,,445.8609924316406,,50485400.0,
2016-04-24,458.55499267578125,,460.14599609375,,448.9280090332031,,450.55999755859375,,68198400.0,
2016-04-25,461.4259948730469,2087.7900390625,466.6199951171875,2089.3701171875,453.5920104980469,2077.52001953125,459.1210021972656,2089.3701171875,87091800.0,3319740000.0
2016-04-26,466.0889892578125,2091.699951171875,467.9649963378906,2096.8701171875,461.6210021972656,2085.800048828125,461.64801025390625,2089.840087890625,78971904.0,3557190000.0
2016-04-27,444.68701171875,2095.14990234375,467.0790100097656,2099.889892578125,444.1340026855469,2082.31005859375,466.2619934082031,2092.330078125,93564896.0,4100110000.0
2016-04-28,449.010986328125,2075.81005859375,449.5509948730469,2099.300048828125,436.6499938964844,2071.6201171875,445.0379943847656,2090.929931640625,74064704.0,4309840000.0
2016-04-29,455.09698486328125,2065.300048828125,455.3840026855469,2073.85009765625,446.0169982910156,2052.280029296875,449.4079895019531,2071.820068359375,49258500.0,4704720000.0
2016-04-30,448.3179931640625,,455.5870056152344,,447.6969909667969,,455.1780090332031,,69322600.0,
2016-05-01,451.875,,452.47900390625,,447.927001953125,,448.4840087890625,,40660100.0,
2016-05-02,444.66900634765625,2081.429931640625,452.44500732421875,2083.419921875,441.7760009765625,2066.110107421875,451.9330139160156,2067.169921875,92127000.0,3841110000.0
